 State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name,Nitrogen,Phosphorus,Potassium,Boron,Iron,Zinc,Copper,Sulphur,Organic Carbon,Soil pH,Soil Salinity,Manganese,Temperature_°C,Updated_Nitrogen,Phosphorus,Updated_Potassium,Updated_Boron,Updated_Iron,Updated_Zinc,Updates_Copper,Updated_Sulphur,Updated_Organic Carbon,Updates_Soil pH,Updates_Soil Salinity,Updated_Manganese
Haryana,Jhajjar,6/24/2025,2025,6,15.44358,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.4,<369.6 kg/ha,9.18−22.95 kg/ha,102.96−240.24 kg/ha,<0.46 to >0.46 ppm,<3.73 to >3.73 ppm,<0.57 to >0.57 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Jind,6/5/2025,2025,6,14.98495,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.9,<372.4 kg/ha,9.1−22.75 kg/ha,102 to >238 kg/ha,>0.46 ppm,>3.65 ppm,<0.59 to >0.59 ppm,>0.2 ppm,>8.6 ppm,<0.42%,>7.5−8.5,0−1.76 dS/m,>1.9 ppm
Haryana,Jind,6/9/2025,2025,6,13.97502,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.9,<372.4 kg/ha,9.1−22.75 kg/ha,102 to >238 kg/ha,>0.46 ppm,>3.65 ppm,<0.59 to >0.59 ppm,>0.2 ppm,>8.6 ppm,<0.42%,>7.5−8.5,0−1.76 dS/m,>1.9 ppm
Haryana,Jind,6/13/2025,2025,6,13.24736,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.9,<372.4 kg/ha,9.1−22.75 kg/ha,102 to >238 kg/ha,>0.46 ppm,>3.65 ppm,<0.59 to >0.59 ppm,>0.2 ppm,>8.6 ppm,<0.42%,>7.5−8.5,0−1.76 dS/m,>1.9 ppm
Haryana,Jind,6/22/2025,2025,6,15.21992,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.9,<372.4 kg/ha,9.1−22.75 kg/ha,102 to >238 kg/ha,>0.46 ppm,>3.65 ppm,<0.59 to >0.59 ppm,>0.2 ppm,>8.6 ppm,<0.42%,>7.5−8.5,0−1.76 dS/m,>1.9 ppm
Haryana,Jind,6/27/2025,2025,6,16.05308,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.9,<372.4 kg/ha,9.1−22.75 kg/ha,102 to >238 kg/ha,>0.46 ppm,>3.65 ppm,<0.59 to >0.59 ppm,>0.2 ppm,>8.6 ppm,<0.42%,>7.5−8.5,0−1.76 dS/m,>1.9 ppm
Haryana,Jind,6/28/2025,2025,6,15.68623,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.9,<372.4 kg/ha,9.1−22.75 kg/ha,102 to >238 kg/ha,>0.46 ppm,>3.65 ppm,<0.59 to >0.59 ppm,>0.2 ppm,>8.6 ppm,<0.42%,>7.5−8.5,0−1.76 dS/m,>1.9 ppm
Haryana,Jind,6/30/2025,2025,6,15.84962,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.9,<372.4 kg/ha,9.1−22.75 kg/ha,102 to >238 kg/ha,>0.46 ppm,>3.65 ppm,<0.59 to >0.59 ppm,>0.2 ppm,>8.6 ppm,<0.42%,>7.5−8.5,0−1.76 dS/m,>1.9 ppm
Haryana,Kaithal,6/20/2025,2025,6,16.68535,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,120 to >280 kg/ha,>0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.6,<361.2 kg/ha,<8.88 to 22.2 kg/ha,99 to >231 kg/ha,>0.44 ppm,<3.42 to >3.42 ppm,>0.59 ppm,>0.19 ppm,>8.2 ppm,0.4−0.6%,>7.5−8.5,0−1.78 dS/m,>1.84 ppm
Haryana,Kaithal,6/21/2025,2025,6,16.19685,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,120 to >280 kg/ha,>0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.6,<361.2 kg/ha,<8.88 to 22.2 kg/ha,99 to >231 kg/ha,>0.44 ppm,<3.42 to >3.42 ppm,>0.59 ppm,>0.19 ppm,>8.2 ppm,0.4−0.6%,>7.5−8.5,0−1.78 dS/m,>1.84 ppm
Haryana,Kaithal,6/22/2025,2025,6,15.82305,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,120 to >280 kg/ha,>0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.6,<361.2 kg/ha,<8.88 to 22.2 kg/ha,99 to >231 kg/ha,>0.44 ppm,<3.42 to >3.42 ppm,>0.59 ppm,>0.19 ppm,>8.2 ppm,0.4−0.6%,>7.5−8.5,0−1.78 dS/m,>1.84 ppm
Haryana,Karnal,6/3/2025,2025,6,16.0857,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,6/12/2025,2025,6,12.92661,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,6/19/2025,2025,6,15.63019,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,6/22/2025,2025,6,14.88112,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,6/25/2025,2025,6,23.7066,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Karnal,6/28/2025,2025,6,21.02247,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.2,<358.4 kg/ha,8.85 to >22.12 kg/ha,98.64 to >230.16 kg/ha,>0.44 ppm,>3.38 ppm,>0.62 ppm,>0.19 ppm,>8.2 ppm,0.4−0.59%,>7.5−8.5,0−1.76 dS/m,>1.84 ppm
Haryana,Kurukshetra,6/1/2025,2025,6,16.88616,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,120 to >280 kg/ha,<0.5 to >0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.4,<361.2 kg/ha,<8.9 to 22.25 kg/ha,99.36 to >231.84 kg/ha,<0.44 to >0.44 ppm,>3.42 ppm,>0.61 ppm,>0.19 ppm,>8.3 ppm,0.41−0.61%,>7.5−8.5,0−1.76 dS/m,>1.86 ppm
Haryana,Kurukshetra,6/18/2025,2025,6,16.78706,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,120 to >280 kg/ha,<0.5 to >0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.4,<361.2 kg/ha,<8.9 to 22.25 kg/ha,99.36 to >231.84 kg/ha,<0.44 to >0.44 ppm,>3.42 ppm,>0.61 ppm,>0.19 ppm,>8.3 ppm,0.41−0.61%,>7.5−8.5,0−1.76 dS/m,>1.86 ppm
Haryana,Kurukshetra,6/23/2025,2025,6,15.2345,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,120 to >280 kg/ha,<0.5 to >0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,0.50-0.75%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.4,<361.2 kg/ha,<8.9 to 22.25 kg/ha,99.36 to >231.84 kg/ha,<0.44 to >0.44 ppm,>3.42 ppm,>0.61 ppm,>0.19 ppm,>8.3 ppm,0.41−0.61%,>7.5−8.5,0−1.76 dS/m,>1.86 ppm
Haryana,Mahendragarh,6/2/2025,2025,6,15.67425,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,<10 to >10 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,33.3,<369.6 kg/ha,9.3 to >23.25 kg/ha,105 to >245 kg/ha,>0.45 ppm,>3.65 ppm,<0.55 to >0.55 ppm,>0.19 ppm,<8.6 to >8.6 ppm,<0.43%,Mixed: <4.5−8.5,0−1.85 dS/m,<1.88 to >1.88 ppm
Haryana,Mahendragarh,6/14/2025,2025,6,11.92872,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,<10 to >10 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,33.3,<369.6 kg/ha,9.3 to >23.25 kg/ha,105 to >245 kg/ha,>0.45 ppm,>3.65 ppm,<0.55 to >0.55 ppm,>0.19 ppm,<8.6 to >8.6 ppm,<0.43%,Mixed: <4.5−8.5,0−1.85 dS/m,<1.88 to >1.88 ppm
Haryana,Mahendragarh,6/22/2025,2025,6,15.02563,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,<10 to >10 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,33.3,<369.6 kg/ha,9.3 to >23.25 kg/ha,105 to >245 kg/ha,>0.45 ppm,>3.65 ppm,<0.55 to >0.55 ppm,>0.19 ppm,<8.6 to >8.6 ppm,<0.43%,Mixed: <4.5−8.5,0−1.85 dS/m,<1.88 to >1.88 ppm
Haryana,Mahendragarh,6/29/2025,2025,6,13.99405,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,<10 to >10 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,33.3,<369.6 kg/ha,9.3 to >23.25 kg/ha,105 to >245 kg/ha,>0.45 ppm,>3.65 ppm,<0.55 to >0.55 ppm,>0.19 ppm,<8.6 to >8.6 ppm,<0.43%,Mixed: <4.5−8.5,0−1.85 dS/m,<1.88 to >1.88 ppm
Haryana,Nuh,6/1/2025,2025,6,15.65692,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,34,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,6/3/2025,2025,6,15.97836,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,34,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,6/5/2025,2025,6,15.54967,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,34,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,6/10/2025,2025,6,13.20443,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,34,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,6/15/2025,2025,6,11.93483,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,34,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,6/23/2025,2025,6,17.04743,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,34,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,6/24/2025,2025,6,17.61084,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,34,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,6/27/2025,2025,6,15.57702,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,34,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Palwal,6/8/2025,2025,6,15.00069,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,6/16/2025,2025,6,13.25565,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,6/21/2025,2025,6,16.47091,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,6/28/2025,2025,6,14.50577,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Panchkula,6/4/2025,2025,6,16.86178,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/6/2025,2025,6,15.23797,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/7/2025,2025,6,14.54108,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/8/2025,2025,6,13.93844,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/10/2025,2025,6,12.92707,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/14/2025,2025,6,11.48419,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/16/2025,2025,6,10.95327,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/17/2025,2025,6,11.43591,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/21/2025,2025,6,12.83925,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/24/2025,2025,6,12.79065,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/25/2025,2025,6,13.61405,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
